experiment_key,test_lot,wafer_order,mode,feedback,policy,budget,replicate,risk,measured,vm_error_before_measurement,system_error
2024-08-21_06,9,6,direct_substitution,F0,combined,0.2,0,0.3172537313432836,False,0.08087590089100305,0.08087590089100305
2024-08-21_07,9,7,direct_substitution,F0,combined,0.2,0,0.3010547263681592,False,0.08474406484272849,0.08474406484272849
2024-08-21_08,9,8,direct_substitution,F0,combined,0.2,0,0.15880597014925374,True,0.10568317556622635,0.0
2024-08-21_10,9,9,direct_substitution,F0,combined,0.2,0,0.31263681592039805,True,0.0672648682044296,0.0
2024-08-21_01,9,1,ranking_only,F0,validated_combined,0.2,0,0.7226666666666667,True,0.10519989585039964,0.0
2024-08-21_02,9,2,ranking_only,F0,validated_combined,0.2,0,0.5819303482587065,True,0.10246076635591718,0.0
2024-08-21_03,9,3,ranking_only,F0,validated_combined,0.2,0,0.4145273631840796,False,0.10237858948176039,0.10237858948176039
2024-08-21_04,9,4,ranking_only,F0,validated_combined,0.2,0,0.3319800995024876,False,0.11897486650328683,0.11897486650328683
2024-08-21_05,9,5,ranking_only,F0,validated_combined,0.2,0,0.16453731343283579,False,0.16788256980965088,0.16788256980965088
2024-08-21_06,9,6,ranking_only,F0,validated_combined,0.2,0,0.3172537313432836,False,0.08087590089100305,0.08087590089100305
2024-08-21_07,9,7,ranking_only,F0,validated_combined,0.2,0,0.3010547263681592,False,0.08474406484272849,0.08474406484272849
2024-08-21_08,9,8,ranking_only,F0,validated_combined,0.2,0,0.15880597014925374,False,0.10568317556622635,0.10568317556622635
2024-08-21_10,9,9,ranking_only,F0,validated_combined,0.2,0,0.31263681592039805,False,0.0672648682044296,0.0672648682044296
2024-08-21_01,9,1,direct_substitution,F0,validated_combined,0.2,0,0.7226666666666667,False,0.10519989585039964,0.10519989585039964
2024-08-21_02,9,2,direct_substitution,F0,validated_combined,0.2,0,0.5819303482587065,False,0.10246076635591718,0.10246076635591718
2024-08-21_03,9,3,direct_substitution,F0,validated_combined,0.2,0,0.4145273631840796,False,0.10237858948176039,0.10237858948176039
2024-08-21_04,9,4,direct_substitution,F0,validated_combined,0.2,0,0.3319800995024876,False,0.11897486650328683,0.11897486650328683
2024-08-21_05,9,5,direct_substitution,F0,validated_combined,0.2,0,0.16453731343283579,False,0.16788256980965088,0.16788256980965088
2024-08-21_06,9,6,direct_substitution,F0,validated_combined,0.2,0,0.3172537313432836,False,0.08087590089100305,0.08087590089100305
2024-08-21_07,9,7,direct_substitution,F0,validated_combined,0.2,0,0.3010547263681592,False,0.08474406484272849,0.08474406484272849
2024-08-21_08,9,8,direct_substitution,F0,validated_combined,0.2,0,0.15880597014925374,True,0.10568317556622635,0.0
2024-08-21_10,9,9,direct_substitution,F0,validated_combined,0.2,0,0.31263681592039805,True,0.0672648682044296,0.0
2024-08-21_01,9,1,ranking_only,F0,oracle,0.2,0,0.6666666666666666,False,0.10519989585039964,0.10519989585039964
2024-08-21_02,9,2,ranking_only,F0,oracle,0.2,0,0.5555555555555556,False,0.10246076635591718,0.10246076635591718
2024-08-21_03,9,3,ranking_only,F0,oracle,0.2,0,0.4444444444444444,False,0.10237858948176039,0.10237858948176039
2024-08-21_04,9,4,ranking_only,F0,oracle,0.2,0,0.8888888888888888,True,0.11897486650328683,0.0
2024-08-21_05,9,5,ranking_only,F0,oracle,0.2,0,1.0,True,0.16788256980965088,0.0
2024-08-21_06,9,6,ranking_only,F0,oracle,0.2,0,0.2222222222222222,False,0.08087590089100305,0.08087590089100305
2024-08-21_07,9,7,ranking_only,F0,oracle,0.2,0,0.3333333333333333,False,0.08474406484272849,0.08474406484272849
2024-08-21_08,9,8,ranking_only,F0,oracle,0.2,0,0.7777777777777778,False,0.10568317556622635,0.10568317556622635
2024-08-21_10,9,9,ranking_only,F0,oracle,0.2,0,0.1111111111111111,False,0.0672648682044296,0.0672648682044296
2024-08-21_01,9,1,direct_substitution,F0,oracle,0.2,0,0.6666666666666666,False,0.10519989585039964,0.10519989585039964
2024-08-21_02,9,2,direct_substitution,F0,oracle,0.2,0,0.5555555555555556,False,0.10246076635591718,0.10246076635591718
2024-08-21_03,9,3,direct_substitution,F0,oracle,0.2,0,0.4444444444444444,False,0.10237858948176039,0.10237858948176039
2024-08-21_04,9,4,direct_substitution,F0,oracle,0.2,0,0.8888888888888888,True,0.11897486650328683,0.0
2024-08-21_05,9,5,direct_substitution,F0,oracle,0.2,0,1.0,False,0.16788256980965088,0.16788256980965088
2024-08-21_06,9,6,direct_substitution,F0,oracle,0.2,0,0.2222222222222222,False,0.08087590089100305,0.08087590089100305
2024-08-21_07,9,7,direct_substitution,F0,oracle,0.2,0,0.3333333333333333,False,0.08474406484272849,0.08474406484272849
2024-08-21_08,9,8,direct_substitution,F0,oracle,0.2,0,0.7777777777777778,False,0.10568317556622635,0.10568317556622635
2024-08-21_10,9,9,direct_substitution,F0,oracle,0.2,0,0.1111111111111111,True,0.0672648682044296,0.0
2024-08-21_01,9,1,causal_feedback,F0,combined,0.2,0,0.7226666666666667,False,0.10519989585039971,0.10519989585039971
2024-08-21_02,9,2,causal_feedback,F0,combined,0.2,0,0.5819303482587065,False,0.10246076635591718,0.10246076635591718
2024-08-21_03,9,3,causal_feedback,F0,combined,0.2,0,0.4145273631840796,False,0.10237858948176046,0.10237858948176046
2024-08-21_04,9,4,causal_feedback,F0,combined,0.2,0,0.3319800995024876,False,0.11897486650328683,0.11897486650328683
2024-08-21_05,9,5,causal_feedback,F0,combined,0.2,0,0.16453731343283579,False,0.16788256980965088,0.16788256980965088
2024-08-21_06,9,6,causal_feedback,F0,combined,0.2,0,0.3172537313432836,False,0.08087590089100312,0.08087590089100312
2024-08-21_07,9,7,causal_feedback,F0,combined,0.2,0,0.3010547263681592,False,0.08474406484272842,0.08474406484272842
2024-08-21_08,9,8,causal_feedback,F0,combined,0.2,0,0.15880597014925374,True,0.10568317556622643,0.0
2024-08-21_10,9,9,causal_feedback,F0,combined,0.2,0,0.31263681592039805,True,0.0672648682044296,0.0
2024-08-21_01,9,1,causal_feedback,F1,combined,0.2,0,0.7226666666666667,False,0.10519989585039971,0.10519989585039971
2024-08-21_02,9,2,causal_feedback,F1,combined,0.2,0,0.5819303482587065,False,0.10246076635591718,0.10246076635591718
2024-08-21_03,9,3,causal_feedback,F1,combined,0.2,0,0.4145273631840796,False,0.10237858948176046,0.10237858948176046
2024-08-21_04,9,4,causal_feedback,F1,combined,0.2,0,0.3319800995024876,False,0.11897486650328683,0.11897486650328683
2024-08-21_05,9,5,causal_feedback,F1,combined,0.2,0,0.16453731343283579,False,0.16788256980965088,0.16788256980965088
2024-08-21_06,9,6,causal_feedback,F1,combined,0.2,0,0.3172537313432836,False,0.08087590089100312,0.08087590089100312
2024-08-21_07,9,7,causal_feedback,F1,combined,0.2,0,0.3010547263681592,False,0.08474406484272842,0.08474406484272842
2024-08-21_08,9,8,causal_feedback,F1,combined,0.2,0,0.15880597014925374,True,0.10568317556622643,0.0
2024-08-21_10,9,9,causal_feedback,F1,combined,0.2,0,0.31263681592039805,True,0.056505662713533814,0.0
2024-08-21_01,9,1,causal_feedback,F2,combined,0.2,0,0.7226666666666667,False,0.10519989585039971,0.10519989585039971
2024-08-21_02,9,2,causal_feedback,F2,combined,0.2,0,0.5819303482587065,False,0.10246076635591718,0.10246076635591718
2024-08-21_03,9,3,causal_feedback,F2,combined,0.2,0,0.4145273631840796,False,0.10237858948176046,0.10237858948176046
2024-08-21_04,9,4,causal_feedback,F2,combined,0.2,0,0.3319800995024876,False,0.11897486650328683,0.11897486650328683
2024-08-21_05,9,5,causal_feedback,F2,combined,0.2,0,0.16453731343283579,False,0.16788256980965088,0.16788256980965088
2024-08-21_06,9,6,causal_feedback,F2,combined,0.2,0,0.3172537313432836,False,0.08087590089100312,0.08087590089100312
2024-08-21_07,9,7,causal_feedback,F2,combined,0.2,0,0.3010547263681592,False,0.08474406484272842,0.08474406484272842
2024-08-21_08,9,8,causal_feedback,F2,combined,0.2,0,0.15880597014925374,True,0.10568317556622643,0.0
2024-08-21_10,9,9,causal_feedback,F2,combined,0.2,0,0.31263681592039805,True,0.056649915705585856,0.0
2024-08-21_01,9,1,causal_feedback,F3,combined,0.2,0,0.7226666666666667,False,0.10519989585039971,0.10519989585039971
2024-08-21_02,9,2,causal_feedback,F3,combined,0.2,0,0.5819303482587065,False,0.10246076635591718,0.10246076635591718
2024-08-21_03,9,3,causal_feedback,F3,combined,0.2,0,0.4145273631840796,False,0.10237858948176046,0.10237858948176046
2024-08-21_04,9,4,causal_feedback,F3,combined,0.2,0,0.3319800995024876,False,0.11897486650328683,0.11897486650328683
2024-08-21_05,9,5,causal_feedback,F3,combined,0.2,0,0.16453731343283579,False,0.16788256980965088,0.16788256980965088
2024-08-21_06,9,6,causal_feedback,F3,combined,0.2,0,0.3172537313432836,False,0.08087590089100312,0.08087590089100312
2024-08-21_07,9,7,causal_feedback,F3,combined,0.2,0,0.3010547263681592,False,0.08474406484272842,0.08474406484272842
2024-08-21_08,9,8,causal_feedback,F3,combined,0.2,0,0.15880597014925374,True,0.10568317556622643,0.0
2024-08-21_10,9,9,causal_feedback,F3,combined,0.2,0,0.31263681592039805,True,0.05673573612267578,0.0
2024-08-21_01,9,1,ranking_only,F0,no_metrology,0.3,0,,False,0.10519989585039964,0.10519989585039964
2024-08-21_02,9,2,ranking_only,F0,no_metrology,0.3,0,,False,0.10246076635591718,0.10246076635591718
2024-08-21_03,9,3,ranking_only,F0,no_metrology,0.3,0,,False,0.10237858948176039,0.10237858948176039
2024-08-21_04,9,4,ranking_only,F0,no_metrology,0.3,0,,False,0.11897486650328683,0.11897486650328683
2024-08-21_05,9,5,ranking_only,F0,no_metrology,0.3,0,,False,0.16788256980965088,0.16788256980965088
2024-08-21_06,9,6,ranking_only,F0,no_metrology,0.3,0,,False,0.08087590089100305,0.08087590089100305
2024-08-21_07,9,7,ranking_only,F0,no_metrology,0.3,0,,False,0.08474406484272849,0.08474406484272849
2024-08-21_08,9,8,ranking_only,F0,no_metrology,0.3,0,,False,0.10568317556622635,0.10568317556622635
2024-08-21_10,9,9,ranking_only,F0,no_metrology,0.3,0,,False,0.0672648682044296,0.0672648682044296
2024-08-21_01,9,1,direct_substitution,F0,no_metrology,0.3,0,,False,0.10519989585039964,0.10519989585039964
2024-08-21_02,9,2,direct_substitution,F0,no_metrology,0.3,0,,False,0.10246076635591718,0.10246076635591718
2024-08-21_03,9,3,direct_substitution,F0,no_metrology,0.3,0,,False,0.10237858948176039,0.10237858948176039
2024-08-21_04,9,4,direct_substitution,F0,no_metrology,0.3,0,,False,0.11897486650328683,0.11897486650328683
2024-08-21_05,9,5,direct_substitution,F0,no_metrology,0.3,0,,False,0.16788256980965088,0.16788256980965088
2024-08-21_06,9,6,direct_substitution,F0,no_metrology,0.3,0,,False,0.08087590089100305,0.08087590089100305
2024-08-21_07,9,7,direct_substitution,F0,no_metrology,0.3,0,,False,0.08474406484272849,0.08474406484272849
2024-08-21_08,9,8,direct_substitution,F0,no_metrology,0.3,0,,False,0.10568317556622635,0.10568317556622635
2024-08-21_10,9,9,direct_substitution,F0,no_metrology,0.3,0,,False,0.0672648682044296,0.0672648682044296
2024-08-21_01,9,1,ranking_only,F0,periodic,0.3,0,,True,0.10519989585039964,0.0
2024-08-21_02,9,2,ranking_only,F0,periodic,0.3,0,,False,0.10246076635591718,0.10246076635591718
2024-08-21_03,9,3,ranking_only,F0,periodic,0.3,0,,False,0.10237858948176039,0.10237858948176039
2024-08-21_04,9,4,ranking_only,F0,periodic,0.3,0,,False,0.11897486650328683,0.11897486650328683
2024-08-21_05,9,5,ranking_only,F0,periodic,0.3,0,,True,0.16788256980965088,0.0
2024-08-21_06,9,6,ranking_only,F0,periodic,0.3,0,,False,0.08087590089100305,0.08087590089100305
2024-08-21_07,9,7,ranking_only,F0,periodic,0.3,0,,False,0.08474406484272849,0.08474406484272849
2024-08-21_08,9,8,ranking_only,F0,periodic,0.3,0,,False,0.10568317556622635,0.10568317556622635
2024-08-21_10,9,9,ranking_only,F0,periodic,0.3,0,,True,0.0672648682044296,0.0
2024-08-21_01,9,1,direct_substitution,F0,periodic,0.3,0,,True,0.10519989585039964,0.0
2024-08-21_02,9,2,direct_substitution,F0,periodic,0.3,0,,False,0.10246076635591718,0.10246076635591718
2024-08-21_03,9,3,direct_substitution,F0,periodic,0.3,0,,False,0.10237858948176039,0.10237858948176039
2024-08-21_04,9,4,direct_substitution,F0,periodic,0.3,0,,False,0.11897486650328683,0.11897486650328683
2024-08-21_05,9,5,direct_substitution,F0,periodic,0.3,0,,True,0.16788256980965088,0.0
2024-08-21_06,9,6,direct_substitution,F0,periodic,0.3,0,,False,0.08087590089100305,0.08087590089100305
2024-08-21_07,9,7,direct_substitution,F0,periodic,0.3,0,,False,0.08474406484272849,0.08474406484272849
2024-08-21_08,9,8,direct_substitution,F0,periodic,0.3,0,,False,0.10568317556622635,0.10568317556622635
2024-08-21_10,9,9,direct_substitution,F0,periodic,0.3,0,,True,0.0672648682044296,0.0
2024-08-21_01,9,1,ranking_only,F0,ood,0.3,0,0.8266666666666667,True,0.10519989585039964,0.0
2024-08-21_02,9,2,ranking_only,F0,ood,0.3,0,0.22666666666666666,False,0.10246076635591718,0.10246076635591718
2024-08-21_03,9,3,ranking_only,F0,ood,0.3,0,0.38666666666666666,True,0.10237858948176039,0.0
2024-08-21_04,9,4,ranking_only,F0,ood,0.3,0,0.38666666666666666,False,0.11897486650328683,0.11897486650328683
2024-08-21_05,9,5,ranking_only,F0,ood,0.3,0,0.13333333333333333,False,0.16788256980965088,0.16788256980965088
2024-08-21_06,9,6,ranking_only,F0,ood,0.3,0,0.13333333333333333,False,0.08087590089100305,0.08087590089100305
2024-08-21_07,9,7,ranking_only,F0,ood,0.3,0,0.38666666666666666,False,0.08474406484272849,0.08474406484272849
2024-08-21_08,9,8,ranking_only,F0,ood,0.3,0,0.24,False,0.10568317556622635,0.10568317556622635
2024-08-21_10,9,9,ranking_only,F0,ood,0.3,0,0.56,True,0.0672648682044296,0.0
2024-08-21_01,9,1,direct_substitution,F0,ood,0.3,0,0.8266666666666667,True,0.10519989585039964,0.0
2024-08-21_02,9,2,direct_substitution,F0,ood,0.3,0,0.22666666666666666,False,0.10246076635591718,0.10246076635591718
2024-08-21_03,9,3,direct_substitution,F0,ood,0.3,0,0.38666666666666666,False,0.10237858948176039,0.10237858948176039
2024-08-21_04,9,4,direct_substitution,F0,ood,0.3,0,0.38666666666666666,False,0.11897486650328683,0.11897486650328683
2024-08-21_05,9,5,direct_substitution,F0,ood,0.3,0,0.13333333333333333,False,0.16788256980965088,0.16788256980965088
2024-08-21_06,9,6,direct_substitution,F0,ood,0.3,0,0.13333333333333333,False,0.08087590089100305,0.08087590089100305
2024-08-21_07,9,7,direct_substitution,F0,ood,0.3,0,0.38666666666666666,False,0.08474406484272849,0.08474406484272849
2024-08-21_08,9,8,direct_substitution,F0,ood,0.3,0,0.24,True,0.10568317556622635,0.0
2024-08-21_10,9,9,direct_substitution,F0,ood,0.3,0,0.56,True,0.0672648682044296,0.0
2024-08-21_01,9,1,ranking_only,F0,disagreement,0.3,0,0.9333333333333333,True,0.10519989585039964,0.0
2024-08-21_02,9,2,ranking_only,F0,disagreement,0.3,0,0.9333333333333333,True,0.10246076635591718,0.0
2024-08-21_03,9,3,ranking_only,F0,disagreement,0.3,0,0.8533333333333334,True,0.10237858948176039,0.0
2024-08-21_04,9,4,ranking_only,F0,disagreement,0.3,0,0.52,False,0.11897486650328683,0.11897486650328683
2024-08-21_05,9,5,ranking_only,F0,disagreement,0.3,0,0.2,False,0.16788256980965088,0.16788256980965088
2024-08-21_06,9,6,ranking_only,F0,disagreement,0.3,0,0.4533333333333333,False,0.08087590089100305,0.08087590089100305
2024-08-21_07,9,7,ranking_only,F0,disagreement,0.3,0,0.26666666666666666,False,0.08474406484272849,0.08474406484272849
2024-08-21_08,9,8,ranking_only,F0,disagreement,0.3,0,0.2,False,0.10568317556622635,0.10568317556622635
2024-08-21_10,9,9,ranking_only,F0,disagreement,0.3,0,0.49333333333333335,False,0.0672648682044296,0.0672648682044296
2024-08-21_01,9,1,direct_substitution,F0,disagreement,0.3,0,0.9333333333333333,True,0.10519989585039964,0.0
2024-08-21_02,9,2,direct_substitution,F0,disagreement,0.3,0,0.9333333333333333,False,0.10246076635591718,0.10246076635591718
2024-08-21_03,9,3,direct_substitution,F0,disagreement,0.3,0,0.8533333333333334,False,0.10237858948176039,0.10237858948176039
2024-08-21_04,9,4,direct_substitution,F0,disagreement,0.3,0,0.52,False,0.11897486650328683,0.11897486650328683
2024-08-21_05,9,5,direct_substitution,F0,disagreement,0.3,0,0.2,False,0.16788256980965088,0.16788256980965088
2024-08-21_06,9,6,direct_substitution,F0,disagreement,0.3,0,0.4533333333333333,False,0.08087590089100305,0.08087590089100305
2024-08-21_07,9,7,direct_substitution,F0,disagreement,0.3,0,0.26666666666666666,False,0.08474406484272849,0.08474406484272849
2024-08-21_08,9,8,direct_substitution,F0,disagreement,0.3,0,0.2,True,0.10568317556622635,0.0
2024-08-21_10,9,9,direct_substitution,F0,disagreement,0.3,0,0.49333333333333335,True,0.0672648682044296,0.0
2024-08-21_01,9,1,ranking_only,F0,combined,0.3,0,0.7226666666666667,True,0.10519989585039964,0.0
2024-08-21_02,9,2,ranking_only,F0,combined,0.3,0,0.5819303482587065,True,0.10246076635591718,0.0
2024-08-21_03,9,3,ranking_only,F0,combined,0.3,0,0.4145273631840796,True,0.10237858948176039,0.0
2024-08-21_04,9,4,ranking_only,F0,combined,0.3,0,0.3319800995024876,False,0.11897486650328683,0.11897486650328683
2024-08-21_05,9,5,ranking_only,F0,combined,0.3,0,0.16453731343283579,False,0.16788256980965088,0.16788256980965088
2024-08-21_06,9,6,ranking_only,F0,combined,0.3,0,0.3172537313432836,False,0.08087590089100305,0.08087590089100305
2024-08-21_07,9,7,ranking_only,F0,combined,0.3,0,0.3010547263681592,False,0.08474406484272849,0.08474406484272849
2024-08-21_08,9,8,ranking_only,F0,combined,0.3,0,0.15880597014925374,False,0.10568317556622635,0.10568317556622635
2024-08-21_10,9,9,ranking_only,F0,combined,0.3,0,0.31263681592039805,False,0.0672648682044296,0.0672648682044296
2024-08-21_01,9,1,direct_substitution,F0,combined,0.3,0,0.7226666666666667,True,0.10519989585039964,0.0
2024-08-21_02,9,2,direct_substitution,F0,combined,0.3,0,0.5819303482587065,False,0.10246076635591718,0.10246076635591718
2024-08-21_03,9,3,direct_substitution,F0,combined,0.3,0,0.4145273631840796,False,0.10237858948176039,0.10237858948176039
2024-08-21_04,9,4,direct_substitution,F0,combined,0.3,0,0.3319800995024876,False,0.11897486650328683,0.11897486650328683
2024-08-21_05,9,5,direct_substitution,F0,combined,0.3,0,0.16453731343283579,False,0.16788256980965088,0.16788256980965088
2024-08-21_06,9,6,direct_substitution,F0,combined,0.3,0,0.3172537313432836,False,0.08087590089100305,0.08087590089100305
2024-08-21_07,9,7,direct_substitution,F0,combined,0.3,0,0.3010547263681592,False,0.08474406484272849,0.08474406484272849
2024-08-21_08,9,8,direct_substitution,F0,combined,0.3,0,0.15880597014925374,True,0.10568317556622635,0.0
2024-08-21_10,9,9,direct_substitution,F0,combined,0.3,0,0.31263681592039805,True,0.0672648682044296,0.0
2024-08-21_01,9,1,ranking_only,F0,validated_combined,0.3,0,0.7226666666666667,True,0.10519989585039964,0.0
2024-08-21_02,9,2,ranking_only,F0,validated_combined,0.3,0,0.5819303482587065,True,0.10246076635591718,0.0
2024-08-21_03,9,3,ranking_only,F0,validated_combined,0.3,0,0.4145273631840796,True,0.10237858948176039,0.0
2024-08-21_04,9,4,ranking_only,F0,validated_combined,0.3,0,0.3319800995024876,False,0.11897486650328683,0.11897486650328683
2024-08-21_05,9,5,ranking_only,F0,validated_combined,0.3,0,0.16453731343283579,False,0.16788256980965088,0.16788256980965088
